name,longitude,latitude,population,country_name,country_gdp
Georgetown,6.80448,-58.15527,235017,Guyana,5471256594.72422
Tsuen Wan,22.37137,114.11329,288728,China,14722730697890.1
Budapest XV. kerület,47.56263,19.11681,80218,Hungary,155012927629.087
Sumenep,-7.01152,113.86042,84656,Indonesia,1058423838345.14
Palembang,-2.91673,104.7458,1441500,Indonesia,1058423838345.14
Melati,-7.73333,110.36667,67090,Indonesia,1058423838345.14
Bukittinggi,-0.30907,100.37055,98746,Indonesia,1058423838345.14
Bondowoso,-7.91346,113.82145,69783,Indonesia,1058423838345.14
Mollet del Vallès,41.54026,2.21306,52484,Spain,1281484640043.58
Manresa,41.72815,1.82399,76250,Spain,1281484640043.58
Hortaleza,40.47444,-3.6411,161661,Spain,1281484640043.58
Ceuta,35.88919,-5.32042,78674,Spain,1281484640043.58
Chamberí,40.43404,-3.70379,145934,Spain,1281484640043.58
Retiro,40.41317,-3.68307,126058,Spain,1281484640043.58
Ponnūru,16.06547,80.55203,57170,India,2622983732006.45
Mandya,12.5223,76.89746,134845,India,2622983732006.45
Mālegaon,20.54966,74.53462,435362,India,2622983732006.45
Kopargaon,19.88239,74.47605,65116,India,2622983732006.45
Konch,25.99451,79.15127,52773,India,2622983732006.45
Koch Bihār,26.32539,89.44508,78737,India,2622983732006.45
Kishanganj,26.10224,87.95534,94807,India,2622983732006.45
Jetpur,21.75482,70.62347,118068,India,2622983732006.45
Jaorā,23.63783,75.12711,67203,India,2622983732006.45
Jālna,19.84102,75.88636,262034,India,2622983732006.45
Ilkal,15.95923,76.11351,56937,India,2622983732006.45
Dhūri,30.36846,75.86791,54302,India,2622983732006.45
Dhuliān,24.68127,87.9535,77070,India,2622983732006.45
Dehra Dūn,30.32443,78.03392,522081,India,2622983732006.45
Bhubaneshwar,20.27241,85.83385,762243,India,2622983732006.45
Bānswāra,23.54109,74.4425,93648,India,2622983732006.45
Balrāmpur,27.42949,82.18545,77396,India,2622983732006.45
Ajodhya,26.79909,82.2047,53293,India,2622983732006.45
Arcot,12.90569,79.31897,51943,India,2622983732006.45
Mandamarri,18.96506,79.47475,66176,India,2622983732006.45
Al Ḩillah,32.46367,44.41963,289709,Iraq,167224432560.319
Pīshvā,35.308,51.7267,53856,Iran,191718271483.759
Dogonbadan,30.3586,50.7981,94638,Iran,191718271483.759
Alīgūdarz,33.404,49.69179,91041,Iran,191718271483.759
Ahvaz,31.31901,48.6842,841145,Iran,191718271483.759
Ābyek,36.06667,50.55,55128,Iran,191718271483.759
Khāsh,28.22107,61.21582,69603,Iran,191718271483.759
Altamura,40.82664,16.54952,67821,Italy,1886445268340.71
Hamilton,55.76667,-4.03333,53200,United Kingdom,2707743777173.91
Gloucester,51.86568,-2.2431,150053,United Kingdom,2707743777173.91
Clacton-on-Sea,51.78967,1.15597,50548,United Kingdom,2707743777173.91
Acapulco de Juárez,16.84942,-99.90891,673479,Mexico,1076163316174.94
Huixquilucan,19.35985,-99.35016,124846,Mexico,1076163316174.94
Ixtapa-Zihuatanejo,17.64344,-101.55212,67408,Mexico,1076163316174.94
Torreón,25.54389,-103.41898,608836,Mexico,1076163316174.94
Blackburn,53.75,-2.48333,146521,United Kingdom,2707743777173.91
Barnsley,53.55,-1.48333,71447,United Kingdom,2707743777173.91
Rustavi,41.56271,44.9787,50000,Georgia,15891688903.1843
Kumasi,6.68848,-1.62443,1468609,Ghana,72354428864.9032
Výronas,37.96105,23.753,61308,Greece,189410106620.016
Ílion,38.03333,23.7,84793,Greece,189410106620.016
Gustavo Adolfo Madero,19.49392,-99.11075,1185772,Mexico,1076163316174.94
Túxpam de Rodríguez Cano,20.95777,-97.40805,84750,Mexico,1076163316174.94
Taxco de Alarcón,18.55462,-99.60592,52217,Mexico,1076163316174.94
Orizaba,18.85195,-97.09957,120844,Mexico,1076163316174.94
Vasco da Gama,15.39585,73.81568,100485,India,2622983732006.45
Udupi,13.33467,74.74617,165000,India,2622983732006.45
Tindivanam,12.234,79.65551,69839,India,2622983732006.45
Tellicherry,11.74811,75.4929,97201,India,2622983732006.45
Sheopur,25.66472,76.69616,62416,India,2622983732006.45
Sardārshahr,28.44062,74.491,86672,India,2622983732006.45
Rewāri,28.199,76.6183,112079,India,2622983732006.45
Frederick,39.41427,-77.41054,69479,United States,20936600000000.0
Greenville,35.61266,-77.36635,90597,United States,20936600000000.0
Vineland,39.48623,-75.02573,60818,United States,20936600000000.0
Kingsport,36.54843,-82.56182,53014,United States,20936600000000.0
Allen,33.10317,-96.67055,98143,United States,20936600000000.0
Corpus Christi,27.80058,-97.39638,324074,United States,20936600000000.0
Killeen,31.11712,-97.7278,140806,United States,20936600000000.0
Spring,30.07994,-95.41716,54298,United States,20936600000000.0
Newport News,37.08339,-76.46965,182385,United States,20936600000000.0
South Suffolk,36.71709,-76.59023,80690,United States,20936600000000.0
Meriden,41.53815,-72.80704,59988,United States,20936600000000.0
Cicero,41.84559,-87.75394,83886,United States,20936600000000.0
Haverhill,42.7762,-71.07728,62765,United States,20936600000000.0
Canton,42.30865,-83.48216,86825,United States,20936600000000.0
Westland,42.3242,-83.40021,82000,United States,20936600000000.0
Minnetonka,44.9133,-93.50329,51669,United States,20936600000000.0
Clifton,40.85843,-74.16376,86334,United States,20936600000000.0
Tarija,-21.53549,-64.72956,159269,Bolivia,36688861202.6049
Timóteo,-19.58106,-42.64953,91722,Brazil,1444733258971.65
São Sebastião do Paraíso,-20.91694,-46.99139,68654,Brazil,1444733258971.65
Paracatu,-17.22222,-46.87472,70753,Brazil,1444733258971.65
Irecê,-11.30417,-41.85583,63626,Brazil,1444733258971.65
Ijuí,-28.38778,-53.91472,71202,Brazil,1444733258971.65
Camaquã,-30.85111,-51.81222,53169,Brazil,1444733258971.65
Biguaçu,-27.49417,-48.65556,51992,Brazil,1444733258971.65
Francistown,-21.17,27.50778,89979,Botswana,15781732825.8934
Slonim,53.0869,25.3163,51434,Belarus,60258239055.5829
Mississauga,43.5789,-79.6583,668549,Canada,1644037286481.26
Montréal,45.50884,-73.58781,1600000,Canada,1644037286481.26
Oshawa,43.90012,-78.84957,308875,Canada,1644037286481.26
St. John's,47.56494,-52.70931,99182,Canada,1644037286481.26
Ilebo,-4.33111,20.58638,107093,Congo,49868970641.1062
Beni,0.49113,29.47306,232000,Congo,49868970641.1062
Ghāziābād,28.66535,77.43915,1199191,India,2622983732006.45
Dhuburi,26.01856,89.98564,62525,India,2622983732006.45
Cochin,9.93988,76.26022,604696,India,2622983732006.45
Changanācheri,9.44203,76.53604,51430,India,2622983732006.45
Bongaigaon,26.47703,90.55815,64902,India,2622983732006.45
Bihār Sharīf,25.20084,85.52389,244230,India,2622983732006.45
Ambājogāi,18.73312,76.38616,74114,India,2622983732006.45
Ahmedabad,23.02579,72.58727,6357693,India,2622983732006.45
Jaigaon,26.84766,89.37558,158664,India,2622983732006.45
Bellampalli,19.05577,79.493,66660,India,2622983732006.45
Savarkundla,21.33726,71.3035,73695,India,2622983732006.45
Sāmarrā’,34.1959,43.88568,158508,Iraq,167224432560.319
As Sulaymānīyah,35.56496,45.4329,723170,Iraq,167224432560.319
Al Ḩayy,32.17419,46.04345,78272,Iraq,167224432560.319
Yasuj,30.66824,51.58796,96786,Iran,191718271483.759
Shahr-e Kord,32.32612,50.8572,129153,Iran,191718271483.759
Oshnavīyeh,37.0397,45.0983,50661,Iran,191718271483.759
Hamadān,34.79922,48.51456,528256,Iran,191718271483.759
Borāzjān,29.2699,51.2188,86059,Iran,191718271483.759
Rāmgarh,23.6303,85.52156,83833,India,2622983732006.45
Kollam,8.88113,76.58469,367107,India,2622983732006.45
Punāsa,22.23507,76.39335,350000,India,2622983732006.45
Orai,25.99023,79.45334,158265,India,2622983732006.45
Mangalore,12.91723,74.85603,417387,India,2622983732006.45
Madanapalle,13.5503,78.50288,108593,India,2622983732006.45
Kollegāl,12.15449,77.11051,56497,India,2622983732006.45
Kannauj,27.05524,79.9188,76714,India,2622983732006.45
Jīnd,29.31577,76.31502,161260,India,2622983732006.45
Jamālpur,25.31258,86.48888,100780,India,2622983732006.45
Darmstadt,49.87167,8.65027,140385,Germany,3846413928653.71
Bielefeld,52.03333,8.53333,331906,Germany,3846413928653.71
Daloa,6.87735,-6.45022,215652,Côte d'Ivoire,61348579465.1017
Punta Arenas,-53.15483,-70.91129,117430,Chile,252940023046.011
Puente Alto,-33.61169,-70.57577,510417,Chile,252940023046.011
Ovalle,-30.60106,-71.19901,77138,Chile,252940023046.011
Arica,-18.4746,-70.29792,185999,Chile,252940023046.011
Ébolowa,2.9,11.15,87875,Cameroon,39802147568.2174
Bali,5.88737,10.01176,72606,Cameroon,39802147568.2174
Liuku,25.8505,98.85567,63013,China,14722730697890.1
Lhasa,29.65,91.1,118721,China,14722730697890.1
Zhumadian,32.97944,114.02944,721670,China,14722730697890.1
Zhengzhou,34.75778,113.64861,4253913,China,14722730697890.1
Yanggu,36.11056,115.77528,74725,China,14722730697890.1
Ya'an,29.98521,102.999,612056,China,14722730697890.1
Ximeicun,24.98773,118.3858,94326,China,14722730697890.1
Xichang,21.63333,108.95,80064,China,14722730697890.1
Xianyang,34.33778,108.70261,1034081,China,14722730697890.1
Weihai,37.50914,122.11356,844310,China,14722730697890.1
Tangwu,36.44667,118.85972,93260,China,14722730697890.1
Sanzhuang,35.50333,119.17167,52214,China,14722730697890.1
Pingdingshan,33.73847,113.30119,979130,China,14722730697890.1
Maocun,34.37667,117.25056,57649,China,14722730697890.1
Maba,24.68413,113.59839,113609,China,14722730697890.1
Jinchang,38.50062,102.19379,144363,China,14722730697890.1
Jiexiu,37.02444,111.9125,77178,China,14722730697890.1
Jiawang,34.43278,117.44194,133861,China,14722730697890.1
Huoqiu Chengguanzhen,32.35473,116.2939,61904,China,14722730697890.1
Hechuan,29.99228,106.26461,97575,China,14722730697890.1
Hanyin Chengguanzhen,32.89139,108.50472,66926,China,14722730697890.1
Gejiu,23.36085,103.15372,136135,China,14722730697890.1
Qingyang,37.49583,121.25806,65622,China,14722730697890.1
Songyang,34.45528,113.02806,62375,China,14722730697890.1
Dawukou,39.04194,106.39583,131880,China,14722730697890.1
Daokou,35.56389,114.50583,56637,China,14722730697890.1
Bengbu,32.94083,117.36083,972784,China,14722730697890.1
Baoying,33.22917,119.30917,80292,China,14722730697890.1
Shaoyang,27.23818,111.46214,753194,China,14722730697890.1
Jiangyou,31.76667,104.71667,127225,China,14722730697890.1
Songling,31.1933,120.71758,77566,China,14722730697890.1
Zhangjiakou,40.81,114.87944,692602,China,14722730697890.1
Songjianghe,42.1859,127.47895,67672,China,14722730697890.1
Pingzhuang,42.03722,119.28889,67273,China,14722730697890.1
Linjiang,41.80694,126.90778,69149,China,14722730697890.1
Liaoyang,41.27194,123.17306,687890,China,14722730697890.1
Jinzhou,41.10778,121.14167,604269,China,14722730697890.1
Huangnihe,43.55833,128.02389,54959,China,14722730697890.1
Heihe,50.24413,127.49016,109427,China,14722730697890.1
Fujin,47.26,132.03222,89442,China,14722730697890.1
Didao,45.34725,130.83693,109561,China,14722730697890.1
Songling,40.29303,118.26908,52277,China,14722730697890.1
Hastings,50.85519,0.57292,133422,United Kingdom,2707743777173.91
Derby,52.92277,-1.47663,270468,United Kingdom,2707743777173.91
Bologna,44.49381,11.33875,366133,Italy,1886445268340.71
Iztapalapa,19.35529,-99.06224,1815786,Mexico,1076163316174.94
Ciudad Madero,22.27228,-97.83623,197216,Mexico,1076163316174.94
Venustiano Carranza,19.44361,-99.10499,430978,Mexico,1076163316174.94
Magdeburg,52.12773,11.62916,229826,Germany,3846413928653.71
Landshut,48.52961,12.16179,60488,Germany,3846413928653.71
Kreuzberg,52.49973,13.40338,147532,Germany,3846413928653.71
Berlin Köpenick,52.44254,13.58228,59561,Germany,3846413928653.71
Iserlohn,51.37547,7.70281,97910,Germany,3846413928653.71
Herford,52.11457,8.67343,64879,Germany,3846413928653.71
Euskirchen,50.66057,6.78722,54889,Germany,3846413928653.71
Chosica,-11.94306,-76.70944,88606,Peru,202014363787.233
Cerro de Pasco,-10.66748,-76.25668,78910,Peru,202014363787.233
Kraków,50.06143,19.93658,755050,Poland,594164690894.936
East Jerusalem,31.78336,35.23388,428304,Israel,401953767072.801
Bexley,51.44162,0.14866,228000,United Kingdom,2707743777173.91
Tonypandy,51.62202,-3.45544,62545,United Kingdom,2707743777173.91
Aflao,6.11982,1.19012,66546,Ghana,72354428864.9032
Chalkída,38.46354,23.60284,59125,Greece,189410106620.016
Talnakh,69.4865,88.3972,59051,Russian Federation,1483497784867.6
Omsk,54.99244,73.36859,1129281,Russian Federation,1483497784867.6
Hafar Al-Batin,28.43279,45.97077,271642,Saudi Arabia,700117873249.269
Ta’if,21.27028,40.41583,530848,Saudi Arabia,700117873249.269
Al Khafjī,28.43905,48.49132,54857,Saudi Arabia,700117873249.269
Rabak,13.18087,32.73999,135281,Sudan,26110829190.4008
Al Manāqil,14.2459,32.9891,128297,Sudan,26110829190.4008
Växjö,56.87767,14.80906,65383,Sweden,541063604339.715
Stockholm,59.32938,18.06871,1515017,Sweden,541063604339.715
Eskilstuna,59.36661,16.5077,67359,Sweden,541063604339.715
Woodlands,1.43801,103.78877,252530,Singapore,339998477929.985
Wau,7.70111,27.98972,127384,South Sudan,0.0
Sonsonate,13.71889,-89.72417,59468,El Salvador,24638720000.0
Idlib,35.93062,36.63393,128840,Syrian Arab Republic,0.0
Al Mayādīn,35.01982,40.45154,54534,Syrian Arab Republic,0.0
Abéché,13.82916,20.8324,74188,Chad,10093118570.2918
Sarh,9.14555,18.38331,102528,Chad,10093118570.2918
Samut Sakhon,13.54753,100.27362,63498,Thailand,501794961925.244
Phra Pradaeng,13.65855,100.53362,171333,Thailand,501794961925.244
Phetchabun,16.41904,101.16056,50656,Thailand,501794961925.244
Hat Yai,7.00836,100.47668,191696,Thailand,501794961925.244
Medenine,33.35495,10.50548,61705,Tunisia,39235672868.2722
Jendouba,36.50114,8.78024,51408,Tunisia,39235672868.2722
Béja,36.72564,9.18169,57233,Tunisia,39235672868.2722
El Hamma,33.89152,9.79629,62000,Tunisia,39235672868.2722
Osmaniye,37.07417,36.24778,202837,Turkey,720101212394.114
Bismil,37.84514,40.65931,74493,Turkey,720101212394.114
Belek,36.86278,31.05556,73260,Turkey,720101212394.114
Merzifon,40.87333,35.46306,50658,Turkey,720101212394.114
Fatsa,41.02778,37.50139,82160,Turkey,720101212394.114
Ternopil,49.55404,25.59067,221820,Ukraine,155582008717.426
Chervonohrad,50.39105,24.23514,83000,Ukraine,155582008717.426
Mbarara,-0.60467,30.64851,97500,Uganda,37372032557.5944
Ar Ramthā,32.55873,36.00816,74901,Jordan,43697659275.3137
Ueda,36.40265,138.28161,126606,Japan,4975415241562.52
Tsushima,35.16667,136.71667,67658,Japan,4975415241562.52
Tamano,34.51745,133.94574,67786,Japan,4975415241562.52
Tahara,34.66667,137.26667,60206,Japan,4975415241562.52
Nago,26.61502,127.98543,59587,Japan,4975415241562.52
Kariya,34.98333,136.98333,139159,Japan,4975415241562.52
Kaizuka,34.45,135.35,92632,Japan,4975415241562.52
Kagoshima,31.56667,130.55,555352,Japan,4975415241562.52
Isahaya,32.84111,130.04306,97371,Japan,4975415241562.52
Hino,35.67306,139.40028,171777,Japan,4975415241562.52
Hamamatsu,34.7,137.73333,791707,Japan,4975415241562.52
Kampong Chhnang,12.25,104.66667,75244,Cambodia,25291251427.3979
P’yŏngsŏng,39.24639,125.87194,100000,North Korea,0.0
Kanggye,40.96946,126.58523,209530,North Korea,0.0
Hyesan-dong,41.39542,128.18752,97794,North Korea,0.0
Hongwŏn,40.02528,127.95583,70923,North Korea,0.0
Yangju,37.83311,127.06169,179923,South Korea,1630525005469.11
Koch'ang,35.43333,126.7,72996,South Korea,1630525005469.11
Cheongju-si,36.63722,127.48972,634596,South Korea,1630525005469.11
Chinch'ŏn,36.85667,127.44333,60964,South Korea,1630525005469.11
Turkestan,43.29733,68.25175,97360,Kazakhstan,169835426427.153
Thakhèk,17.41027,104.83068,85000,Laos,19136194848.6534
Dehiwala-Mount Lavinia,6.84019,79.87116,219827,Sri Lanka,80706600228.6499
Sirte,31.20892,16.58866,128123,Libya,25418461532.2008
Errachidia,31.9314,-4.42663,92374,Morocco,112870591694.044
Tetovo,42.00973,20.97155,72944,North Macedonia,12266949805.1436
Lashio,22.9359,97.7498,131016,Myanmar,76185586096.7974
Curepipe,-20.31628,57.52594,84200,Mauritius,10914065306.2423
Rioverde,21.93115,-99.99488,53128,Mexico,1076163316174.94
Tucson,32.22174,-110.92648,531641,United States,20936600000000.0
Chico,39.72849,-121.83748,90316,United States,20936600000000.0
East Los Angeles,34.0239,-118.17202,126496,United States,20936600000000.0
Huntington Park,33.98168,-118.22507,59430,United States,20936600000000.0
Lake Elsinore,33.66808,-117.32726,61981,United States,20936600000000.0
Lodi,38.1302,-121.27245,64596,United States,20936600000000.0
Menifee,33.72835,-117.14642,87174,United States,20936600000000.0
San Bernardino,34.10834,-117.28977,216108,United States,20936600000000.0
Stockton,37.9577,-121.29078,305658,United States,20936600000000.0
Denver,39.73915,-104.9847,682545,United States,20936600000000.0
North Las Vegas,36.19886,-115.1175,234807,United States,20936600000000.0
Lubbock,33.57786,-101.85517,249042,United States,20936600000000.0
Eugene,44.05207,-123.08675,163460,United States,20936600000000.0
Everett,47.97898,-122.20208,108010,United States,20936600000000.0
Qarshi,38.86056,65.78905,222898,Uzbekistan,57707189945.4214
Kattaqo’rg’on Shahri,39.90546,66.26556,59382,Uzbekistan,57707189945.4214
Valera,9.31778,-70.60361,244708,Venezuela,0.0
Pampatar,11.00122,-63.79297,64983,Venezuela,0.0
Altagracia de Orituco,9.86005,-66.38139,68207,Venezuela,0.0
Sông Cầu,13.4556,109.22348,94066,Vietnam,271158442059.082
Châu Đốc,10.7,105.11667,70239,Vietnam,271158442059.082
Cần Thơ,10.03711,105.78825,812088,Vietnam,271158442059.082
Suva Reka,42.35861,20.825,72229,Kosovo,7611402165.24217
Taiz,13.57952,44.02091,615222,Yemen,0.0
Tembisa,-25.99636,28.2268,511655,South Africa,301923639269.552
Phalaborwa,-23.94299,31.14107,109468,South Africa,301923639269.552
Bhisho,-32.84721,27.44218,137287,South Africa,301923639269.552
Wellington,-33.63981,19.0112,55543,South Africa,301923639269.552
San Pedro,14.3595,121.0473,270216,Philippines,361489354350.0
Rodriguez,14.76011,121.19993,134432,Philippines,361489354350.0
Jolo,6.05222,121.00222,101002,Philippines,361489354350.0
Iriga City,13.4324,123.4115,94846,Philippines,361489354350.0
Calbayog City,12.0668,124.5962,67921,Philippines,361489354350.0
Khairpur Mir’s,27.52948,68.75915,124602,Pakistan,263686552686.208
Toba Tek Singh,30.97127,72.48275,69064,Pakistan,263686552686.208
Shabqadar,34.21599,71.5548,66541,Pakistan,263686552686.208
Peshawar,34.008,71.57849,1218773,Pakistan,263686552686.208
Gwadar,25.12163,62.32541,51901,Pakistan,263686552686.208
Badin,24.656,68.837,73569,Pakistan,263686552686.208
Attock City,33.76671,72.35977,85479,Pakistan,263686552686.208
Kielce,50.87033,20.62752,208598,Poland,594164690894.936
Żory,50.04523,18.70062,63174,Poland,594164690894.936
Tczew,54.09242,18.77787,60133,Poland,594164690894.936
Heroica Guaymas,27.91928,-110.89755,113082,Mexico,1076163316174.94
Aguascalientes,21.88234,-102.28259,722250,Mexico,1076163316174.94
Taiping,4.85,100.73333,217647,Malaysia,336664444247.042
George Town,5.41123,100.33543,300000,Malaysia,336664444247.042
Kuala Lumpur,3.1412,101.68653,1453975,Malaysia,336664444247.042
Maradi,13.5,7.10174,163487,Niger,13678234008.4714
Warri,5.51737,5.75006,536023,Nigeria,432293776262.398
Nkwerre,5.75917,7.10384,62973,Nigeria,432293776262.398
Ikot Ekpene,5.18194,7.71481,254806,Nigeria,432293776262.398
Ikire,7.36983,4.1863,222160,Nigeria,432293776262.398
Ihiala,5.85475,6.85944,83265,Nigeria,432293776262.398
Agulu,6.10045,7.061,79021,Nigeria,432293776262.398
Drobeta-Turnu Severin,44.62693,22.65288,102346,Romania,248715551366.635
Smederevo,44.66436,20.92763,62000,Serbia,52960134078.6888
Belgrade,44.80401,20.46513,1273651,Serbia,52960134078.6888
Zhukovskiy,55.59528,38.12028,97200,Russian Federation,1483497784867.6
Tolyatti,53.5303,49.3461,702879,Russian Federation,1483497784867.6
Pushkin,59.71417,30.39642,92889,Russian Federation,1483497784867.6
Pskov,57.8136,28.3496,201990,Russian Federation,1483497784867.6
Odintsovo,55.67798,37.27773,137041,Russian Federation,1483497784867.6
Novyye Cherëmushki,55.7,37.58333,101000,Russian Federation,1483497784867.6
Mytishchi,55.91163,37.73076,160542,Russian Federation,1483497784867.6
Lianozovo,55.89783,37.5868,86000,Russian Federation,1483497784867.6
Biryulëvo Zapadnoye,55.58766,37.64282,89000,Russian Federation,1483497784867.6
Kolpino,59.75069,30.58856,138979,Russian Federation,1483497784867.6
Kirovo-Chepetsk,58.55386,50.03986,90252,Russian Federation,1483497784867.6
Khoroshëvo-Mnevniki,55.78363,37.47137,159000,Russian Federation,1483497784867.6
Gubkin,51.28167,37.5458,87000,Russian Federation,1483497784867.6
Yerevan,40.18111,44.51361,1093485,Armenia,12645459213.5235
Villa Lugano,-34.67907,-58.47263,114000,Argentina,383066977653.56
Chivilcoy,-34.89566,-60.01667,54514,Argentina,383066977653.56
Chimbas,-31.48333,-68.53333,73829,Argentina,383066977653.56
Melbourne,-37.814,144.96332,4246375,Australia,1330900925056.98
Ballarat,-37.56622,143.84957,97937,Australia,1330900925056.98
Yevlakh,40.61832,47.15014,127400,Azerbaijan,42607176470.5882
Saint-Quentin-en-Yvelines,48.77186,2.01891,146598,France,2630317731455.26
Reigate,51.23736,-0.20582,52123,United Kingdom,2707743777173.91
Oxford,51.75222,-1.25596,171380,United Kingdom,2707743777173.91
Rouen,49.44313,1.09932,112787,France,2630317731455.26
Rennes,48.11198,-1.67429,209375,France,2630317731455.26
Noisy-le-Grand,48.84979,2.56266,62420,France,2630317731455.26
Nîmes,43.83665,4.35788,148236,France,2630317731455.26
Nice,43.70313,7.26608,338620,France,2630317731455.26
Narbonne,43.18396,3.00141,50776,France,2630317731455.26
Pécs,46.0725,18.23083,156649,Hungary,155012927629.087
Sengkang,-4.1279,120.0297,59523,Indonesia,1058423838345.14
Majalengka,-6.83611,108.22778,87732,Indonesia,1058423838345.14
Bandung,-6.92222,107.60694,1699719,Indonesia,1058423838345.14
Vaniyambadi,12.68162,78.62014,90288,India,2622983732006.45
Cuenca,40.06667,-2.13333,55866,Spain,1281484640043.58
Burgos,42.34106,-3.70184,178966,Spain,1281484640043.58
Harar,9.31387,42.11815,90218,Ethiopia,107645054311.876
Debre Birhan,9.67954,39.53262,57787,Ethiopia,107645054311.876
Vantaa,60.29414,25.04099,190058,Finland,269751312854.475
Hounslow,51.46839,-0.36092,66292,United Kingdom,2707743777173.91
Halesowen,52.44859,-2.04938,55265,United Kingdom,2707743777173.91
Esher,51.36969,-0.36693,52392,United Kingdom,2707743777173.91
Doncaster,53.52285,-1.13116,158141,United Kingdom,2707743777173.91
Blackpool,53.81667,-3.05,239409,United Kingdom,2707743777173.91
Crosby,53.47778,-3.03333,52140,United Kingdom,2707743777173.91
Craigavon,54.44709,-6.387,59236,United Kingdom,2707743777173.91
Brixton,51.46593,-0.10652,66300,United Kingdom,2707743777173.91
Koforidua,6.09408,-0.25913,96266,Ghana,72354428864.9032
Chongzuo,22.38161,107.3683,384905,China,14722730697890.1
Lingwu,38.10191,106.34017,52863,China,14722730697890.1
Sahagún,8.94617,-75.44275,59188,Colombia,271346896626.418
Maicao,11.37837,-72.2395,130348,Colombia,271346896626.418
Dosquebradas,4.83916,-75.66727,179583,Colombia,271346896626.418
Cúcuta,7.89391,-72.50782,721398,Colombia,271346896626.418
Nuevitas,21.54585,-77.26504,54022,Cuba,0.0
Boyeros,23.0072,-82.4017,188593,Cuba,0.0
Ústí nad Labem,50.6607,14.03227,94105,Czech Republic,245349489988.26
Hradec Králové,50.20923,15.83277,95195,Czech Republic,245349489988.26
Tempelhof,52.46667,13.4,56669,Germany,3846413928653.71
Ratingen,51.29724,6.84929,91606,Germany,3846413928653.71
Neubrück,51.13434,6.63857,51109,Germany,3846413928653.71
San Pedro de Macorís,18.4539,-69.30864,217899,Dominican Republic,78844702329.0785
Santo Domingo Oeste,18.5,-70.0,701269,Dominican Republic,78844702329.0785
Skikda,36.87617,6.90921,162702,Algeria,145163902228.168
Chlef,36.16525,1.33452,178616,Algeria,145163902228.168
Milagro,-2.13404,-79.59415,133508,Ecuador,98808010000.0
Shibīn al Qanāṭir,30.31269,31.32018,56872,Egypt,363069245165.315
Munūf,30.46597,30.93199,83651,Egypt,363069245165.315
Kafr ad Dawwār,31.13379,30.12969,267370,Egypt,363069245165.315
Idkū,31.3073,30.2981,210678,Egypt,363069245165.315
Ḩawsh ‘Īsá,30.9128,30.29019,85352,Egypt,363069245165.315
Banhā,30.45977,31.1842,167029,Egypt,363069245165.315
Al Minshāh,26.4775,31.80394,61134,Egypt,363069245165.315
Akhmīm,26.5622,31.74566,99446,Egypt,363069245165.315
Mérida,38.91611,-6.34366,56395,Spain,1281484640043.58
Málaga,36.72016,-4.42034,568305,Spain,1281484640043.58
Chiclana de la Frontera,36.41976,-6.14367,77293,Spain,1281484640043.58
Valladolid,41.65518,-4.72372,317864,Spain,1281484640043.58
Santiago de Compostela,42.88052,-8.54569,95092,Spain,1281484640043.58
Yamoussoukro,6.82055,-5.27674,194530,Côte d'Ivoire,61348579465.1017
Viña del Mar,-33.02457,-71.55183,294551,Chile,252940023046.011
Coronel,-37.03386,-73.14019,92940,Chile,252940023046.011
Changji,44.00782,87.30461,198776,China,14722730697890.1
Nianzhuang,34.29722,117.77222,80617,China,14722730697890.1
Zhangzhai,34.61667,116.95,74433,China,14722730697890.1
Yuncheng,35.02306,110.99278,201950,China,14722730697890.1
Yongfeng,27.45493,112.16943,70783,China,14722730697890.1
Chengzhong,30.94454,113.55284,265886,China,14722730697890.1
Wucheng,29.60077,118.17495,60212,China,14722730697890.1
Tangshan,39.63333,118.18333,3372102,China,14722730697890.1
Tangjiazhuang,39.74326,118.45099,79489,China,14722730697890.1
Simao,22.78863,100.97481,296565,China,14722730697890.1
Shenjiamen,29.95763,122.29802,95433,China,14722730697890.1
Puqi,29.71667,113.88333,132891,China,14722730697890.1
Neijiang,29.58354,105.06216,1251095,China,14722730697890.1
Linfen,36.08889,111.51889,959198,China,14722730697890.1
Kunyang,27.66583,120.56583,65009,China,14722730697890.1
Gaomi,36.38333,119.75278,391986,China,14722730697890.1
Yiwu,29.31506,120.07676,878903,China,14722730697890.1
Baimajing,19.71195,109.21801,59585,China,14722730697890.1
Mabai,23.01279,104.45081,63569,China,14722730697890.1
Sandu,19.7894,109.215,76757,China,14722730697890.1
Shangzhi,45.21406,127.97426,82419,China,14722730697890.1
Salaqi,40.54139,110.51083,64704,China,14722730697890.1
Qiqihar,47.34088,123.96045,882364,China,14722730697890.1
Manzhouli,49.6,117.43333,54808,China,14722730697890.1
Minzhu,43.72145,127.33401,123018,China,14722730697890.1
Chengzihe,45.33611,131.00489,98188,China,14722730697890.1
Bayan,46.07556,127.3984,55186,China,14722730697890.1
Baotou,40.6516,109.84389,1301768,China,14722730697890.1
Zhu Cheng City,35.99502,119.40259,1000000,China,14722730697890.1
Xuzhou,34.20442,117.28386,1253991,China,14722730697890.1
Marburg an der Lahn,50.80904,8.77069,78895,Germany,3846413928653.71
Lüdenscheid,51.21977,7.6273,79386,Germany,3846413928653.71
Eimsbüttel,53.57416,9.95679,251907,Germany,3846413928653.71
Düren,50.80434,6.49299,93440,Germany,3846413928653.71
Cuxhaven,53.86828,8.69902,52677,Germany,3846413928653.71
