name,longitude,latitude,population,country_name,country_gdp
Irbid,35.85,32.55556,307480,Jordan,43697659275.3137
Yanagawa,130.4,33.16667,40386,Japan,4975415241562.52
Yamaga,130.68911,33.01667,32298,Japan,4975415241562.52
Toyonaka,135.46932,34.78244,384459,Japan,4975415241562.52
Tanuma,139.58333,36.36667,28723,Japan,4975415241562.52
Saiki,131.9,32.95,49065,Japan,4975415241562.52
Ōmuta,130.45,33.03333,131974,Japan,4975415241562.52
Nishinomiya-hama,135.33199,34.71562,468925,Japan,4975415241562.52
Miyoshi,132.85,34.8,39257,Japan,4975415241562.52
Mifune,130.8222,32.71667,16901,Japan,4975415241562.52
Maebashi,139.08333,36.4,282711,Japan,4975415241562.52
Katsuyama,136.50101,36.06173,27088,Japan,4975415241562.52
Kasamatsuchō,136.76667,35.36667,22273,Japan,4975415241562.52
Kanekomachi,138.99621,36.41097,37107,Japan,4975415241562.52
Kamiichi,137.36667,36.7,20827,Japan,4975415241562.52
Kamakura,139.55028,35.30889,166016,Japan,4975415241562.52
Hiratachō,132.81667,35.43333,28154,Japan,4975415241562.52
Hatsukaichi,132.33333,34.35,77341,Japan,4975415241562.52
Kamifukuoka,139.51369,35.87266,52323,Japan,4975415241562.52
Yokote,140.55034,39.31691,39178,Japan,4975415241562.52
Tendō,140.36972,38.35361,65393,Japan,4975415241562.52
Miyako,141.94057,39.64691,51721,Japan,4975415241562.52
Ichihara,140.08333,35.51667,283531,Japan,4975415241562.52
Hachinohe,141.5,40.5,239046,Japan,4975415241562.52
Aomori,140.73333,40.81667,298394,Japan,4975415241562.52
Fujikawaguchiko,138.68832,35.48933,23097,Japan,4975415241562.52
Kerugoya,37.28031,-0.49887,15287,Kenya,98842939649.1149
Kericho,35.28314,-0.36774,35748,Kenya,98842939649.1149
Osh,72.7985,40.52828,200000,Kyrgyzstan,7735976612.64163
Bishkek,74.59,42.87,900000,Kyrgyzstan,7735976612.64163
Sihanoukville,103.52958,10.60932,156691,Cambodia,25291251427.3979
Hoeyang,127.59833,38.71028,21111,North Korea,0.0
Chunghwa,125.8,38.86389,19346,North Korea,0.0
Manp’o,126.28944,41.15472,116760,North Korea,0.0
Suncheon,127.48784,34.9505,230796,South Korea,1630525005469.11
Gunsan,126.71139,35.97861,243406,South Korea,1630525005469.11
Petropavl,69.15,54.86667,200920,Kazakhstan,169835426427.153
Chiili,66.73376,44.17057,29832,Kazakhstan,169835426427.153
Welisara,79.9014,7.0281,41306,Sri Lanka,80706600228.6499
Butha-Buthe,28.24937,-28.76659,16330,Lesotho,1844510137.67817
Ghat,10.18003,24.96334,24347,Libya,25418461532.2008
Zaïo,-2.7329,34.94282,30008,Morocco,112870591694.044
Jerada,-2.16,34.31,43696,Morocco,112870591694.044
Pljevlja,19.35843,43.3567,19489,Montenegro,4778582336.18234
Budva,18.84,42.28639,18000,Montenegro,4778582336.18234
Vavatenina,49.2,-17.46667,36916,Madagascar,13720634105.403
Sahavato,48.33333,-20.6,28000,Madagascar,13720634105.403
Ankazobe,47.11667,-18.31667,15722,Madagascar,13720634105.403
Lipkovo,21.58528,42.15639,28102,North Macedonia,12266949805.1436
Pyapon,95.67882,16.28543,65601,Myanmar,76185586096.7974
Bogale,95.39742,16.29415,68938,Myanmar,76185586096.7974
Ulaangom,92.06667,49.98111,28085,Mongolia,13137128659.479
Erdenet,104.08333,49.03333,79647,Mongolia,13137128659.479
Vacoas,57.47833,-20.29806,110000,Mauritius,10914065306.2423
Saint Pierre,57.53431,-20.2215,16414,Mauritius,10914065306.2423
Quatre Bornes,57.4791,-20.26381,80961,Mauritius,10914065306.2423
Mulanje,35.5,-16.03163,16483,Malawi,11961848552.5977
Álvaro Obregón,-99.20329,19.35867,726664,Mexico,1076163316174.94
Villahermosa,-92.93028,17.98689,353577,Mexico,1076163316174.94
Agía Paraskeví,23.83333,38.01667,59704,Greece,189410106620.016
Árgos,22.73333,37.63333,22209,Greece,189410106620.016
Ptolemaḯda,21.67861,40.51472,30045,Greece,189410106620.016
Panórama,23.0315,40.58779,16551,Greece,189410106620.016
Náousa,22.06806,40.62944,19887,Greece,189410106620.016
Kavála,24.40687,40.93959,54027,Greece,189410106620.016
Corfu,19.92016,39.62441,27003,Greece,189410106620.016
Quetzaltenango,-91.51806,14.83472,132230,Guatemala,77604632170.5853
El Tejar,-90.79122,14.64683,15770,Guatemala,77604632170.5853
Mangilao Village,144.80109,13.44761,15191,Guam,0.0
Bafatá,-14.66167,12.16583,22521,Guinea-Bissau,1431758242.90375
Potrerillos,-87.96386,15.23008,15707,Honduras,23827840809.7014
La Lima,-87.91667,15.43333,45955,Honduras,23827840809.7014
La Ceiba,-86.78221,15.75971,130218,Honduras,23827840809.7014
Sesvete,16.11639,45.83111,52411,Croatia,55966581780.1688
Léogâne,-72.63343,18.5111,134190,Haiti,13417997065.1099
Kenscoff,-72.28398,18.44773,42175,Haiti,13417997065.1099
Hinche,-72.01667,19.15,18590,Haiti,13417997065.1099
Fond Parisien,-71.98122,18.50547,18256,Haiti,13417997065.1099
Vecsés,19.28648,47.40705,19327,Hungary,155012927629.087
Kispest,19.14017,47.4515,61453,Hungary,155012927629.087
Dunaújváros,18.93974,46.96479,50084,Hungary,155012927629.087
Ajka,17.55892,47.10196,31407,Hungary,155012927629.087
Budapest IV. kerület,19.08909,47.56182,98374,Hungary,155012927629.087
Yogyakarta,110.36472,-7.80139,636660,Indonesia,1058423838345.14
Makassar,119.43194,-5.14861,1321717,Indonesia,1058423838345.14
Sorong,131.26104,-0.87956,125535,Indonesia,1058423838345.14
Sidoarjo,112.7183,-7.4478,139189,Indonesia,1058423838345.14
Sampang,113.2394,-7.1872,53269,Indonesia,1058423838345.14
Purwokerto,109.23444,-7.42139,217222,Indonesia,1058423838345.14
Parepare,119.6255,-4.0135,140000,Indonesia,1058423838345.14
Kediri,112.01667,-7.81667,235143,Indonesia,1058423838345.14
Gresik,112.65611,-7.15389,73629,Indonesia,1058423838345.14
Boyolali,110.59583,-7.53306,59851,Indonesia,1058423838345.14
Dublin,-6.24889,53.33306,1024027,Ireland,425888950992.003
Drogheda,-6.34778,53.71889,33441,Ireland,425888950992.003
Yirkā,35.21197,32.95435,17003,Israel,401953767072.801
Nazareth,35.29722,32.70056,64800,Israel,401953767072.801
Givatayim,34.81253,32.07225,48000,Israel,401953767072.801
Vuyyūru,80.84406,16.36307,36755,India,2622983732006.45
Uravakonda,77.25494,14.94348,33495,India,2622983732006.45
Todaraisingh,75.48182,26.02401,22613,India,2622983732006.45
Tharād,71.62577,24.39597,24697,India,2622983732006.45
Sidhaulī,80.8345,27.28202,22193,India,2622983732006.45
Sāmalkot,82.17639,17.05675,55097,India,2622983732006.45
Kanjia,119.58208,36.37227,75669,China,14722730697890.1
Taitou,118.63392,37.02733,60354,China,14722730697890.1
Hehua,98.39368,24.97024,24814,China,14722730697890.1
Guojia,105.55838,34.97276,37008,China,14722730697890.1
Santa Lucía,-74.96017,10.3242,15760,Colombia,271346896626.418
Quimbaya,-75.76278,4.62306,31391,Colombia,271346896626.418
Candelaria,-76.34819,3.40671,23989,Colombia,271346896626.418
Arauca,-70.75908,7.08471,69264,Colombia,271346896626.418
Andalucía,-76.16641,4.17061,17432,Colombia,271346896626.418
San Juan de Dios,-84.08438,9.87812,15469,Costa Rica,61520669890.4037
Manzanillo,-77.12126,20.34173,128188,Cuba,0.0
Güines,-82.02641,22.83727,68935,Cuba,0.0
Guáimaro,-77.3499,21.05222,39358,Cuba,0.0
Bartolomé Masó,-76.94291,20.16635,53024,Cuba,0.0
Prostějov,17.11184,49.47188,47374,Czech Republic,245349489988.26
Mladá Boleslav,14.90318,50.41135,43684,Czech Republic,245349489988.26
Litvínov,13.61812,50.6042,27022,Czech Republic,245349489988.26
Kroměříž,17.39312,49.29785,29126,Czech Republic,245349489988.26
Klatovy,13.29505,49.39552,23102,Czech Republic,245349489988.26
Jindřichův Hradec,15.00301,49.14404,22812,Czech Republic,245349489988.26
Weinstadt-Endersbach,9.36387,48.81311,26166,Germany,3846413928653.71
Wachtberg,7.1,50.63333,20032,Germany,3846413928653.71
Stolberg,6.22595,50.77368,56377,Germany,3846413928653.71
Sinsheim,8.87867,49.2529,35219,Germany,3846413928653.71
Schweinfurt,10.22175,50.04937,54012,Germany,3846413928653.71
Roth,11.09111,49.24762,25083,Germany,3846413928653.71
Rietberg,8.42841,51.80924,28672,Germany,3846413928653.71
Potsdam,13.06566,52.39886,145292,Germany,3846413928653.71
Pankow,13.40186,52.56926,57113,Germany,3846413928653.71
Oberursel,8.57747,50.20731,46678,Germany,3846413928653.71
Nottuln,7.35,51.93333,20427,Germany,3846413928653.71
Nordhausen,10.7957,51.5018,43912,Germany,3846413928653.71
Neustadt bei Coburg,11.12058,50.32975,16715,Germany,3846413928653.71
Petershausen-West,9.17787,47.67411,16021,Germany,3846413928653.71
Tadjourah,42.88222,11.78778,22193,Djibouti,3384404260.07202
Vanløse,12.48713,55.68361,37115,Denmark,356084867685.639
Nyborg,10.78964,55.31274,15826,Denmark,356084867685.639
Mao,-71.07813,19.55186,48297,Dominican Republic,78844702329.0785
Bayaguana,-69.63525,18.75031,21055,Dominican Republic,78844702329.0785
Bajos de Haina,-70.03317,18.41538,66784,Dominican Republic,78844702329.0785
Zemoura,0.75509,35.72251,21770,Algeria,145163902228.168
Tébessa,8.12417,35.40417,634332,Algeria,145163902228.168
Khenchela,7.14333,35.43583,117000,Algeria,145163902228.168
Héliopolis,7.44278,36.50361,40139,Algeria,145163902228.168
Guelma,7.42608,36.46214,123590,Algeria,145163902228.168
Draa el Mizan,3.8334,36.53628,41263,Algeria,145163902228.168
Douera,2.94444,36.67,26926,Algeria,145163902228.168
Chelghoum el Aïd,6.16651,36.16286,71660,Algeria,145163902228.168
Bouinan,2.99194,36.53167,30271,Algeria,145163902228.168
Bir el Ater,8.06024,34.74488,68703,Algeria,145163902228.168
Arhribs,4.31158,36.79361,23958,Algeria,145163902228.168
Annaba,7.76667,36.9,206570,Algeria,145163902228.168
’Aïn Merane,0.97037,36.16277,34413,Algeria,145163902228.168
Zamora,-78.95488,-4.06685,15276,Ecuador,98808010000.0
Loja,-79.20422,-3.99313,117796,Ecuador,98808010000.0
Kafr az Zayyāt,30.81805,30.8248,73725,Egypt,363069245165.315
Iţsā,30.78944,29.2376,45269,Egypt,363069245165.315
Basyūn,30.81338,30.93976,55523,Egypt,363069245165.315
Luxor,32.6421,25.69893,422407,Egypt,363069245165.315
Al Minyā,30.75813,28.09193,227150,Egypt,363069245165.315
Keren,38.45107,15.77792,74800,Eritrea,0.0
Tarifa,-5.60695,36.01393,17793,Spain,1281484640043.58
Santomera,-1.04877,38.06147,15319,Spain,1281484640043.58
San Juan de Alicante,-0.43623,38.40148,21939,Spain,1281484640043.58
San Fernando,-6.19817,36.4759,96366,Spain,1281484640043.58
Elche,-0.70107,38.26218,230112,Spain,1281484640043.58
Denia,0.10574,38.84078,41733,Spain,1281484640043.58
Castelló de la Plana,-0.04935,39.98567,180005,Spain,1281484640043.58
Almería,-2.45974,36.83814,188810,Spain,1281484640043.58
Alfafar,-0.38333,39.41667,20853,Spain,1281484640043.58
Alzira,-0.43333,39.15,44690,Spain,1281484640043.58
Sants,2.13826,41.37426,41313,Spain,1281484640043.58
LaGrange,-85.03133,33.03929,29588,United States,20936600000000.0
Pooler,-81.24706,32.11548,23133,United States,20936600000000.0
Emporia,-96.18166,38.4039,24649,United States,20936600000000.0
Lawrence,-95.23525,38.97167,93917,United States,20936600000000.0
Prairie Village,-94.63357,38.99167,21877,United States,20936600000000.0
Shelbyville,-85.22357,38.21201,15253,United States,20936600000000.0
Damascus,-77.20387,39.28844,15257,United States,20936600000000.0
Ferndale,-76.64024,39.18316,16746,United States,20936600000000.0
Redland,-77.14415,39.14539,17242,United States,20936600000000.0
Rockville,-77.15276,39.084,66980,United States,20936600000000.0
Sikeston,-89.58786,36.87672,16436,United States,20936600000000.0
Greenville,-91.05978,33.40898,32156,United States,20936600000000.0
Fayetteville,-78.87836,35.05266,201963,United States,20936600000000.0
Indian Trail,-80.66924,35.07681,37073,United States,20936600000000.0
Huber Heights,-84.12466,39.84395,38176,United States,20936600000000.0
Enid,-97.87839,36.39559,51776,United States,20936600000000.0
Sapulpa,-96.11417,35.9987,20579,United States,20936600000000.0
Easley,-82.60152,34.82984,20765,United States,20936600000000.0
Brentwood Estates,-86.77917,36.02506,31279,United States,20936600000000.0
Cedar Park,-97.82029,30.5052,65945,United States,20936600000000.0
Huntsville,-95.55078,30.72353,40938,United States,20936600000000.0
La Marque,-94.97131,29.36857,15908,United States,20936600000000.0
La Porte,-95.01937,29.66578,35148,United States,20936600000000.0
Nacogdoches,-94.65549,31.60351,33894,United States,20936600000000.0
Taylor,-97.40944,30.57076,16702,United States,20936600000000.0
Blacksburg,-80.41394,37.22957,44215,United States,20936600000000.0
Centreville,-77.42888,38.84039,71135,United States,20936600000000.0
Hopewell,-77.2872,37.30432,22378,United States,20936600000000.0
Roanoke,-79.94143,37.27097,99897,United States,20936600000000.0
Tysons Corner,-77.23109,38.91872,19627,United States,20936600000000.0
North Haven,-72.85954,41.39093,24093,United States,20936600000000.0
West Haven,-72.94705,41.27065,54927,United States,20936600000000.0
Clinton,-90.18874,41.84447,26064,United States,20936600000000.0
Frankfort,-87.84866,41.49587,18653,United States,20936600000000.0
Morton,-89.45926,40.61282,16306,United States,20936600000000.0
South Holland,-87.60699,41.60087,22043,United States,20936600000000.0
Muncie,-85.38636,40.19338,70087,United States,20936600000000.0
Munster,-87.51254,41.56448,22984,United States,20936600000000.0
Brookline,-71.12116,42.33176,58732,United States,20936600000000.0
Milton,-71.06616,42.24954,27003,United States,20936600000000.0
Natick,-71.3495,42.28343,32276,United States,20936600000000.0
Randolph,-71.04116,42.1626,32112,United States,20936600000000.0
Swansea,-71.18977,41.74816,16525,United States,20936600000000.0
Flint,-83.68746,43.01253,98310,United States,20936600000000.0
Hazel Park,-83.10409,42.46254,16597,United States,20936600000000.0
Kalamazoo,-85.58723,42.29171,76041,United States,20936600000000.0
Portage,-85.58,42.20115,48177,United States,20936600000000.0
Brooklyn Center,-93.33273,45.07608,30770,United States,20936600000000.0
Burnsville,-93.27772,44.76774,61481,United States,20936600000000.0
Saint Cloud,-94.16249,45.5608,65842,United States,20936600000000.0
West Coon Rapids,-93.34967,45.15969,62528,United States,20936600000000.0
West Saint Paul,-93.10161,44.91608,19540,United States,20936600000000.0
Winona,-91.63932,44.04996,27094,United States,20936600000000.0
Norfolk,-97.417,42.02834,24366,United States,20936600000000.0
Elmwood Park,-74.11848,40.90399,20279,United States,20936600000000.0
Al Kharj,47.33457,24.15541,425300,Saudi Arabia,700117873249.269
Al Bukayrīyah,43.65782,26.13915,25153,Saudi Arabia,700117873249.269
Dammam,50.10326,26.43442,768602,Saudi Arabia,700117873249.269
Abha,42.50528,18.21639,210886,Saudi Arabia,700117873249.269
Märsta,17.85476,59.62157,27034,Sweden,541063604339.715
Lidingö,18.13333,59.36667,42466,Sweden,541063604339.715
Katrineholm,16.20721,58.99587,23283,Sweden,541063604339.715
Falköping,13.55068,58.17347,17170,Sweden,541063604339.715
Kranj,14.35561,46.23887,36874,Slovenia,53589609580.7099
Rožňava,20.53758,48.66009,19261,Slovakia,104574146248.364
Košice,21.25808,48.71395,236563,Slovakia,104574146248.364
Martin,18.92399,49.06651,54618,Slovakia,104574146248.364
Diinsoor,42.9771,2.4085,20000,Somalia,4917607582.22895
Baki,43.38531,9.89206,20000,Somalia,4917607582.22895
Beled Hawo,41.87997,3.9284,73000,Somalia,4917607582.22895
Pajok,32.48212,3.86512,49000,South Sudan,0.0
Cojutepeque,-88.93333,13.71667,48411,El Salvador,24638720000.0
Ayutuxtepeque,-89.20221,13.73538,25426,El Salvador,24638720000.0
Antiguo Cuscatlán,-89.25319,13.66492,33767,El Salvador,24638720000.0
Ahuachapán,-89.845,13.92139,34102,El Salvador,24638720000.0
Al Ḩirāk,36.30582,32.74948,23784,Syrian Arab Republic,0.0
Fada,21.58081,17.19186,23786,Chad,10093118570.2918
Doba,16.85324,8.66389,24336,Chad,10093118570.2918
Aného,1.5919,6.22798,47579,Togo,7574635241.30191
Tak,99.12898,16.86968,24149,Thailand,501794961925.244
Phayao,99.87883,19.19203,21058,Thailand,501794961925.244
Khanu Woralaksaburi,99.86058,16.0617,21889,Thailand,501794961925.244
Bang Saphan,99.51167,11.21259,15134,Thailand,501794961925.244
Ban Mai,100.54508,7.20411,86899,Thailand,501794961925.244
Kuchinarai,104.05004,16.541,20532,Thailand,501794961925.244
Bua Yai,102.42587,15.58552,16832,Thailand,501794961925.244
Bang Krathum,100.30034,16.57831,18874,Thailand,501794961925.244
Khorugh,71.55304,37.48974,30000,Tajikistan,8194150301.78552
Ishqoshim,71.61331,36.72484,26000,Tajikistan,8194150301.78552
Dushanbe,68.77905,38.53575,679400,Tajikistan,8194150301.78552
Likisá,125.34194,-8.5875,19000,Timor-Leste,1821000000.0
Gumdag,54.59056,39.20611,24312,Turkmenistan,0.0
Mary,61.83031,37.59378,114680,Turkmenistan,0.0
Gowurdak,66.04656,37.81244,34745,Turkmenistan,0.0
Mateur,9.66557,37.04045,31005,Tunisia,39235672868.2722
Metlaoui,8.40157,34.32081,41899,Tunisia,39235672868.2722
Akouda,10.5653,35.8691,20027,Tunisia,39235672868.2722
Susurluk,28.15778,39.91361,24816,Turkey,720101212394.114
Kızıltepe,40.57723,37.18836,150174,Turkey,720101212394.114
Gaziantep,37.3825,37.05944,1065975,Turkey,720101212394.114
Ergani,39.75446,38.26899,52684,Turkey,720101212394.114
Çay,31.02861,38.59167,34215,Turkey,720101212394.114
Bodrum,27.42917,37.03833,39317,Turkey,720101212394.114
Batikent,32.73083,39.96833,300000,Turkey,720101212394.114
Zile,35.88639,40.30306,55680,Turkey,720101212394.114
Turhal,36.08111,40.3875,110884,Turkey,720101212394.114
Osmancık,34.8047,40.97818,36443,Turkey,720101212394.114
Mudanya,28.88222,40.37528,23161,Turkey,720101212394.114
Kızılcahamam,32.65056,40.46972,17975,Turkey,720101212394.114
Kars,43.08548,40.59825,77486,Turkey,720101212394.114
Biga,27.24222,40.22806,30852,Turkey,720101212394.114
Ataşehir,29.1167,40.9833,361615,Turkey,720101212394.114
Sultangazi,28.86847,41.10652,436935,Turkey,720101212394.114
Magong,119.58627,23.5654,56435,China,14722730697890.1
Mtwango,34.8,-9.01667,19040,Tanzania,62409748426.5824
Maswa,33.98333,-2.68333,22025,Tanzania,62409748426.5824
Magomeni,39.25,-6.8,19086,Tanzania,62409748426.5824
Mabama,32.53333,-5.13333,15320,Tanzania,62409748426.5824
Lembeni,37.61667,-3.78333,16008,Tanzania,62409748426.5824
Geiro,36.86667,-6.15,37909,Tanzania,62409748426.5824
Kitama,39.73333,-10.71667,16232,Tanzania,62409748426.5824
Vynohradiv,23.03623,48.14126,25442,Ukraine,155582008717.426
Uzhgorod,22.2947,48.6242,114897,Ukraine,155582008717.426
Krasyliv,26.97211,49.65376,18868,Ukraine,155582008717.426
Kirovsk,38.6428,48.63751,26838,Ukraine,155582008717.426
Khmelnytskyy,26.97936,49.41835,271263,Ukraine,155582008717.426
Boiarka,30.29728,50.31911,35312,Ukraine,155582008717.426
Berezan,31.46712,50.3112,16202,Ukraine,155582008717.426
Mbale,34.17503,1.08209,76493,Uganda,37372032557.5944
Lira,32.89985,2.2499,119323,Uganda,37372032557.5944
Kayunga,32.88861,0.7025,21704,Uganda,37372032557.5944
Soledad de Graciano Sánchez,-100.93792,22.18912,255015,Mexico,1076163316174.94
San José Iturbide,-100.38416,21.00153,23471,Mexico,1076163316174.94
San Felipe,-114.83919,31.02468,16702,Mexico,1076163316174.94
Romita,-101.51683,20.87127,21176,Mexico,1076163316174.94
La Orilla,-102.22694,17.99583,20126,Mexico,1076163316174.94
Jesús María,-102.34333,21.96111,43012,Mexico,1076163316174.94
Ciudad Altamirano,-100.66965,18.3582,25168,Mexico,1076163316174.94
Atoyac de Álvarez,-100.43306,17.20667,21407,Mexico,1076163316174.94
Colonia Lindavista,-99.12475,19.49156,100000,Mexico,1076163316174.94
San José Guadalupe Otzacatipan,-99.59194,19.34472,31299,Mexico,1076163316174.94
Batu Pahat,102.9325,1.8548,156236,Malaysia,336664444247.042
Pontian Kechil,103.3896,1.4866,50836,Malaysia,336664444247.042
Muar,102.5689,2.0442,127897,Malaysia,336664444247.042
Klang,101.44333,3.03667,879867,Malaysia,336664444247.042
Marudi,114.31667,4.18333,90100,Malaysia,336664444247.042
Mutuáli,37.00444,-14.87056,30523,Mozambique,14021421105.9078
Tillabéri,1.45418,14.20711,19262,Niger,13678234008.4714
Nguigmi,13.10921,14.24953,17897,Niger,13678234008.4714
Matamey,8.47485,13.42309,16844,Niger,13678234008.4714
Wukari,9.77786,7.87139,92933,Nigeria,432293776262.398
Patigi,5.75561,8.72851,28285,Nigeria,432293776262.398
Orita-Eruwa,3.44107,7.55632,71027,Nigeria,432293776262.398
Ogaminana,6.21798,7.59383,84373,Nigeria,432293776262.398
Makurdi,8.52139,7.73375,292645,Nigeria,432293776262.398
Jega,4.37971,12.22336,73495,Nigeria,432293776262.398
Ijebu-Jesa,4.81769,7.68287,51730,Nigeria,432293776262.398
Igbara-Odo,5.06258,7.50251,74121,Nigeria,432293776262.398
Gembu,11.25652,6.72556,19881,Nigeria,432293776262.398
Degema Hulk,6.74957,4.76145,19223,Nigeria,432293776262.398
Jalapa,-86.12346,13.92221,24037,Nicaragua,12621476263.8278
Woerden,4.88333,52.085,48431,Netherlands,913865395789.886
Utrecht,5.12222,52.09083,290529,Netherlands,913865395789.886
Tiel,5.42917,51.88667,40702,Netherlands,913865395789.886
's-Hertogenbosch,5.30417,51.69917,134520,Netherlands,913865395789.886
Naaldwijk,4.20972,51.99417,17753,Netherlands,913865395789.886
Leek,6.37639,53.1625,19651,Netherlands,913865395789.886
Hoofddorp,4.68889,52.3025,132734,Netherlands,913865395789.886
Gouda,4.70833,52.01667,71952,Netherlands,913865395789.886
Emmen,6.90694,52.77917,57010,Netherlands,913865395789.886
Bodegraven,4.75,52.0825,19395,Netherlands,913865395789.886
Barneveld,5.58472,52.14,28640,Netherlands,913865395789.886
Portsmouth,-71.25033,41.60232,17756,United States,20936600000000.0
Sioux Falls,-96.70033,43.54997,171544,United States,20936600000000.0
Caledonia,-87.92425,42.8078,24684,United States,20936600000000.0
Neenah,-88.46261,44.18582,25792,United States,20936600000000.0
Superior,-92.10408,46.72077,26579,United States,20936600000000.0
Bridgeport,-73.18945,41.17923,147629,United States,20936600000000.0
Nogales,-110.93425,31.34038,20252,United States,20936600000000.0
Prescott Valley,-112.31572,34.61002,42197,United States,20936600000000.0
Scottsdale,-111.89903,33.50921,236839,United States,20936600000000.0
Banning,-116.87641,33.92557,30945,United States,20936600000000.0
Bell,-118.18702,33.97751,36205,United States,20936600000000.0
Bloomington,-117.39588,34.07029,23851,United States,20936600000000.0
Claremont,-117.71978,34.09668,36283,United States,20936600000000.0
Fallbrook,-117.25115,33.37642,30534,United States,20936600000000.0
Hemet,-116.97307,33.74761,83861,United States,20936600000000.0
Lemon Grove,-117.03142,32.74255,26709,United States,20936600000000.0
Morgan Hill,-121.65439,37.1305,42948,United States,20936600000000.0
Mountain View,-122.08385,37.38605,80435,United States,20936600000000.0
Pacifica,-122.48692,37.61383,39260,United States,20936600000000.0
Riverbank,-120.93549,37.73604,24122,United States,20936600000000.0
Riverside,-117.39616,33.95335,322424,United States,20936600000000.0
Studio City,-118.39647,34.14862,34034,United States,20936600000000.0
Sun City,-117.19726,33.70919,19579,United States,20936600000000.0
Tulare,-119.34734,36.20773,62315,United States,20936600000000.0
Watsonville,-121.75689,36.91023,53628,United States,20936600000000.0
Wildomar,-117.28004,33.59891,35632,United States,20936600000000.0
Hobbs,-103.13604,32.70261,38416,United States,20936600000000.0
Fernley,-119.25183,39.60797,19418,United States,20936600000000.0
Eagle Pass,-100.49952,28.70914,28765,United States,20936600000000.0
Ashland,-122.70948,42.19458,20861,United States,20936600000000.0
Lents,-122.56731,45.47984,20156,United States,20936600000000.0
Centerville,-111.87216,40.918,16877,United States,20936600000000.0
Draper,-111.86382,40.52467,46774,United States,20936600000000.0
Provo,-111.65853,40.23384,115264,United States,20936600000000.0
Port Angeles,-123.43074,48.11815,19448,United States,20936600000000.0
Kailua,-157.74054,21.40241,38635,United States,20936600000000.0
Kaneohe,-157.79895,21.39994,34597,United States,20936600000000.0
City of Sammamish,-122.03768,47.60444,45780,United States,20936600000000.0
Gates-North Gates,-77.70066,43.16547,15138,United States,20936600000000.0
Florence-Graham,-118.24438,33.96772,63387,United States,20936600000000.0
Midway,-87.00553,30.40648,16115,United States,20936600000000.0
Oakleaf Plantation,-81.83549,30.17083,20315,United States,20936600000000.0
Enchanted Hills,-106.59296,35.33676,87521,United States,20936600000000.0
Northdale,-82.50561,28.0939,22079,United States,20936600000000.0
Trinidad,-56.89957,-33.5165,21429,Uruguay,53628827440.3582
Tacuarembó,-55.98111,-31.71694,51854,Uruguay,53628827440.3582
Rocha,-54.33333,-34.48333,25515,Uruguay,53628827440.3582
Minas,-55.23771,-34.37589,38025,Uruguay,53628827440.3582
Mercedes,-58.03047,-33.2524,42359,Uruguay,53628827440.3582
Barros Blancos,-56.00259,-34.7524,31650,Uruguay,53628827440.3582
Xo‘jayli Shahri,59.44544,42.40881,50000,Uzbekistan,57707189945.4214
Kitob,66.88605,39.12158,41938,Uzbekistan,57707189945.4214
Shofirkon Shahri,64.50139,40.12,26527,Uzbekistan,57707189945.4214
Qibray,69.465,41.38972,27750,Uzbekistan,57707189945.4214
Chust,71.23791,41.00329,64966,Uzbekistan,57707189945.4214
San Carlos del Zulia,-71.92683,9.00098,89365,Venezuela,0.0
Punta de Mata,-63.60921,9.69131,61080,Venezuela,0.0
Ocumare del Tuy,-66.77513,10.1182,166072,Venezuela,0.0
Lagunillas,-71.25946,10.13008,44257,Venezuela,0.0
Ciudad Piar,-63.31992,7.45209,51967,Venezuela,0.0
Casigua El Cubo,-72.51889,8.74602,24592,Venezuela,0.0
Araure,-69.23851,9.58144,181820,Venezuela,0.0
La Dolorita,-66.78608,10.4883,56846,Venezuela,0.0
Bình Long,106.60586,11.64711,15000,Vietnam,271158442059.082
Hòa Bình,105.33759,20.81717,105260,Vietnam,271158442059.082
Gia Nghĩa,107.69074,12.00423,61413,Vietnam,271158442059.082
Cổ Lóa,105.86667,21.11667,16514,Vietnam,271158442059.082
Bảo Lộc,107.80772,11.54798,151915,Vietnam,271158442059.082
Glogovac,20.89389,42.62833,58579,Kosovo,7611402165.24217
Uitenhage,25.3971,-33.75757,228912,South Africa,301923639269.552
Postmasburg,23.06541,-28.33392,30089,South Africa,301923639269.552
Driefontein,30.44979,-27.0177,28127,South Africa,301923639269.552
Cullinan,28.52364,-25.67088,25490,South Africa,301923639269.552
Mansa,28.89431,-11.19976,42277,Zambia,19320053859.279
Chinhoyi,30.2,-17.36667,61739,Zimbabwe,16768513442.6415
Beitbridge,30.0,-22.21667,26459,Zimbabwe,16768513442.6415
Andorra la Vella,1.52109,42.50779,20430,Andorra,0.0
Umm Al Quwain City,55.55517,25.56473,62747,United Arab Emirates,0.0
Sang-e Chārak,66.43694,35.84972,15377,Afghanistan,19807067268.1084
Villa Ortúzar,-58.46829,-34.57973,22500,Argentina,383066977653.56
Barracas,-58.38341,-34.64966,77474,Argentina,383066977653.56
Tartagal,-63.80131,-22.51637,60819,Argentina,383066977653.56
Libertador General San Martín,-64.78757,-23.80644,49267,Argentina,383066977653.56
Jesús María,-64.09424,-30.98153,26825,Argentina,383066977653.56
General Pico,-63.75682,-35.65662,57029,Argentina,383066977653.56
